movieId,imdbId,tmdbId,url,tconst
5247,76729,11006.0,http://www.imdb.com/title/tt76729/?ref_=fn_al_tt_1,tt0076729
5248,86325,15120.0,http://www.imdb.com/title/tt86325/?ref_=fn_al_tt_1,tt0086325
5250,81562,21629.0,http://www.imdb.com/title/tt81562/?ref_=fn_al_tt_1,tt0081562
5254,187738,36586.0,http://www.imdb.com/title/tt0187738/?ref_=fn_al_tt_1,tt0187738
5255,279781,6020.0,http://www.imdb.com/title/tt0279781/?ref_=fn_al_tt_1,tt0279781
5256,286162,39541.0,http://www.imdb.com/title/tt0286162/?ref_=fn_al_tt_1,tt0286162
5258,262432,18292.0,http://www.imdb.com/title/tt0262432/?ref_=fn_al_tt_1,tt0262432
5264,250305,15028.0,http://www.imdb.com/title/tt0250305/?ref_=fn_al_tt_1,tt0250305
5265,266452,9275.0,http://www.imdb.com/title/tt0266452/?ref_=fn_al_tt_1,tt0266452
5266,258000,4547.0,http://www.imdb.com/title/tt0258000/?ref_=fn_al_tt_1,tt0258000
5267,265662,14635.0,http://www.imdb.com/title/tt0265662/?ref_=fn_al_tt_1,tt0265662
5268,248190,29135.0,http://www.imdb.com/title/tt0248190/?ref_=fn_al_tt_1,tt0248190
5269,254686,1791.0,http://www.imdb.com/title/tt0254686/?ref_=fn_al_tt_1,tt0254686
5272,279065,35651.0,http://www.imdb.com/title/tt0279065/?ref_=fn_al_tt_1,tt0279065
5275,68309,22784.0,http://www.imdb.com/title/tt68309/?ref_=fn_al_tt_1,tt0068309
5278,89167,24585.0,http://www.imdb.com/title/tt89167/?ref_=fn_al_tt_1,tt0089167
5279,102103,17990.0,http://www.imdb.com/title/tt0102103/?ref_=fn_al_tt_1,tt0102103
5282,257756,11560.0,http://www.imdb.com/title/tt0257756/?ref_=fn_al_tt_1,tt0257756
5283,283111,11452.0,http://www.imdb.com/title/tt0283111/?ref_=fn_al_tt_1,tt0283111
5284,245407,18435.0,http://www.imdb.com/title/tt0245407/?ref_=fn_al_tt_1,tt0245407
5285,246134,35944.0,http://www.imdb.com/title/tt0246134/?ref_=fn_al_tt_1,tt0246134
5288,83590,26851.0,http://www.imdb.com/title/tt83590/?ref_=fn_al_tt_1,tt0083590
5291,42876,548.0,http://www.imdb.com/title/tt42876/?ref_=fn_al_tt_1,tt0042876
5292,76723,11590.0,http://www.imdb.com/title/tt76723/?ref_=fn_al_tt_1,tt0076723
5293,264472,1537.0,http://www.imdb.com/title/tt0264472/?ref_=fn_al_tt_1,tt0264472
5294,264616,12149.0,http://www.imdb.com/title/tt0264616/?ref_=fn_al_tt_1,tt0264616
5296,253867,11812.0,http://www.imdb.com/title/tt0253867/?ref_=fn_al_tt_1,tt0253867
5297,266391,35080.0,http://www.imdb.com/title/tt0266391/?ref_=fn_al_tt_1,tt0266391
5298,219822,441.0,http://www.imdb.com/title/tt0219822/?ref_=fn_al_tt_1,tt0219822
5299,259446,8346.0,http://www.imdb.com/title/tt0259446/?ref_=fn_al_tt_1,tt0259446
5300,50086,14168.0,http://www.imdb.com/title/tt50086/?ref_=fn_al_tt_1,tt0050086
5303,99892,2565.0,http://www.imdb.com/title/tt99892/?ref_=fn_al_tt_1,tt0099892
5304,38890,307.0,http://www.imdb.com/title/tt38890/?ref_=fn_al_tt_1,tt0038890
5307,103035,6393.0,http://www.imdb.com/title/tt0103035/?ref_=fn_al_tt_1,tt0103035
5308,94137,12154.0,http://www.imdb.com/title/tt94137/?ref_=fn_al_tt_1,tt0094137
5309,98966,11630.0,http://www.imdb.com/title/tt98966/?ref_=fn_al_tt_1,tt0098966
5311,81738,21970.0,http://www.imdb.com/title/tt81738/?ref_=fn_al_tt_1,tt0081738
5312,264935,11892.0,http://www.imdb.com/title/tt0264935/?ref_=fn_al_tt_1,tt0264935
5313,277296,9334.0,http://www.imdb.com/title/tt0277296/?ref_=fn_al_tt_1,tt0277296
5316,157583,10491.0,http://www.imdb.com/title/tt0157583/?ref_=fn_al_tt_1,tt0157583
5319,247586,18079.0,http://www.imdb.com/title/tt0247586/?ref_=fn_al_tt_1,tt0247586
5321,253840,35337.0,http://www.imdb.com/title/tt0253840/?ref_=fn_al_tt_1,tt0253840
5322,262911,59199.0,http://www.imdb.com/title/tt0262911/?ref_=fn_al_tt_1,tt0262911
5323,211443,11470.0,http://www.imdb.com/title/tt0211443/?ref_=fn_al_tt_1,tt0211443
5324,282687,16643.0,http://www.imdb.com/title/tt0282687/?ref_=fn_al_tt_1,tt0282687
5325,275309,1282.0,http://www.imdb.com/title/tt0275309/?ref_=fn_al_tt_1,tt0275309
5328,287645,69324.0,http://www.imdb.com/title/tt0287645/?ref_=fn_al_tt_1,tt0287645
5329,235737,11468.0,http://www.imdb.com/title/tt0235737/?ref_=fn_al_tt_1,tt0235737
5333,47892,26030.0,http://www.imdb.com/title/tt47892/?ref_=fn_al_tt_1,tt0047892
5334,99204,10164.0,http://www.imdb.com/title/tt99204/?ref_=fn_al_tt_1,tt0099204
5337,101701,28117.0,http://www.imdb.com/title/tt0101701/?ref_=fn_al_tt_1,tt0101701
5338,95186,40555.0,http://www.imdb.com/title/tt95186/?ref_=fn_al_tt_1,tt0095186
5339,104466,28384.0,http://www.imdb.com/title/tt0104466/?ref_=fn_al_tt_1,tt0104466
5341,71746,27094.0,http://www.imdb.com/title/tt71746/?ref_=fn_al_tt_1,tt0071746
5345,98513,56179.0,http://www.imdb.com/title/tt98513/?ref_=fn_al_tt_1,tt0098513
5346,100934,5203.0,http://www.imdb.com/title/tt0100934/?ref_=fn_al_tt_1,tt0100934
5347,231448,13201.0,http://www.imdb.com/title/tt0231448/?ref_=fn_al_tt_1,tt0231448
5348,278823,9689.0,http://www.imdb.com/title/tt0278823/?ref_=fn_al_tt_1,tt0278823
5349,145487,557.0,http://www.imdb.com/title/tt0145487/?ref_=fn_al_tt_1,tt0145487
5353,68326,55106.0,http://www.imdb.com/title/tt68326/?ref_=fn_al_tt_1,tt0068326
5356,73043,39154.0,http://www.imdb.com/title/tt73043/?ref_=fn_al_tt_1,tt0073043
5357,110157,24767.0,http://www.imdb.com/title/tt0110157/?ref_=fn_al_tt_1,tt0110157
5358,100196,33796.0,http://www.imdb.com/title/tt0100196/?ref_=fn_al_tt_1,tt0100196
5361,103247,12227.0,http://www.imdb.com/title/tt0103247/?ref_=fn_al_tt_1,tt0103247
5363,241760,10985.0,http://www.imdb.com/title/tt0241760/?ref_=fn_al_tt_1,tt0241760
5364,250797,2251.0,http://www.imdb.com/title/tt0250797/?ref_=fn_al_tt_1,tt0250797
5365,239234,2894.0,http://www.imdb.com/title/tt0239234/?ref_=fn_al_tt_1,tt0239234
5372,45591,14117.0,http://www.imdb.com/title/tt45591/?ref_=fn_al_tt_1,tt0045591
5373,50634,38360.0,http://www.imdb.com/title/tt50634/?ref_=fn_al_tt_1,tt0050634
5375,38589,28907.0,http://www.imdb.com/title/tt38589/?ref_=fn_al_tt_1,tt0038589
5377,276751,245.0,http://www.imdb.com/title/tt0276751/?ref_=fn_al_tt_1,tt0276751
5378,121765,1894.0,http://www.imdb.com/title/tt0121765/?ref_=fn_al_tt_1,tt0121765
5379,247199,4012.0,http://www.imdb.com/title/tt0247199/?ref_=fn_al_tt_1,tt0247199
5380,278500,9026.0,http://www.imdb.com/title/tt0278500/?ref_=fn_al_tt_1,tt0278500
5382,77523,15417.0,http://www.imdb.com/title/tt77523/?ref_=fn_al_tt_1,tt0077523
5384,51758,28577.0,http://www.imdb.com/title/tt51758/?ref_=fn_al_tt_1,tt0051758
5385,77838,13963.0,http://www.imdb.com/title/tt77838/?ref_=fn_al_tt_1,tt0077838
5387,278435,1957.0,http://www.imdb.com/title/tt0278435/?ref_=fn_al_tt_1,tt0278435
5388,278504,320.0,http://www.imdb.com/title/tt0278504/?ref_=fn_al_tt_1,tt0278504
5389,166813,9023.0,http://www.imdb.com/title/tt0166813/?ref_=fn_al_tt_1,tt0166813
5390,254199,27834.0,http://www.imdb.com/title/tt0254199/?ref_=fn_al_tt_1,tt0254199
5391,268690,17734.0,http://www.imdb.com/title/tt0268690/?ref_=fn_al_tt_1,tt0268690
5397,44916,24008.0,http://www.imdb.com/title/tt44916/?ref_=fn_al_tt_1,tt0044916
5398,56406,53229.0,http://www.imdb.com/title/tt56406/?ref_=fn_al_tt_1,tt0056406
5400,164184,4614.0,http://www.imdb.com/title/tt0164184/?ref_=fn_al_tt_1,tt0164184
5401,279493,12277.0,http://www.imdb.com/title/tt0279493/?ref_=fn_al_tt_1,tt0279493
5404,90570,15677.0,http://www.imdb.com/title/tt90570/?ref_=fn_al_tt_1,tt0090570
5409,105219,13153.0,http://www.imdb.com/title/tt0105219/?ref_=fn_al_tt_1,tt0105219
5410,67756,811.0,http://www.imdb.com/title/tt67756/?ref_=fn_al_tt_1,tt0067756
5414,280486,3132.0,http://www.imdb.com/title/tt0280486/?ref_=fn_al_tt_1,tt0280486
5415,279778,9583.0,http://www.imdb.com/title/tt0279778/?ref_=fn_al_tt_1,tt0279778
5416,298798,18408.0,http://www.imdb.com/title/tt0298798/?ref_=fn_al_tt_1,tt0298798
5417,285441,13245.0,http://www.imdb.com/title/tt0285441/?ref_=fn_al_tt_1,tt0285441
5418,258463,2501.0,http://www.imdb.com/title/tt0258463/?ref_=fn_al_tt_1,tt0258463
5419,267913,9637.0,http://www.imdb.com/title/tt0267913/?ref_=fn_al_tt_1,tt0267913
5420,245562,12100.0,http://www.imdb.com/title/tt0245562/?ref_=fn_al_tt_1,tt0245562
5421,238924,16857.0,http://www.imdb.com/title/tt0238924/?ref_=fn_al_tt_1,tt0238924
5422,282768,52258.0,http://www.imdb.com/title/tt0282768/?ref_=fn_al_tt_1,tt0282768
5423,210065,10394.0,http://www.imdb.com/title/tt0210065/?ref_=fn_al_tt_1,tt0210065
5424,242508,27451.0,http://www.imdb.com/title/tt0242508/?ref_=fn_al_tt_1,tt0242508
5425,244479,15813.0,http://www.imdb.com/title/tt0244479/?ref_=fn_al_tt_1,tt0244479
5427,82146,18905.0,http://www.imdb.com/title/tt82146/?ref_=fn_al_tt_1,tt0082146
5428,87042,14774.0,http://www.imdb.com/title/tt87042/?ref_=fn_al_tt_1,tt0087042
5433,90021,17898.0,http://www.imdb.com/title/tt90021/?ref_=fn_al_tt_1,tt0090021
5434,40823,21635.0,http://www.imdb.com/title/tt40823/?ref_=fn_al_tt_1,tt0040823
5435,61770,27945.0,http://www.imdb.com/title/tt61770/?ref_=fn_al_tt_1,tt0061770
5437,91472,30194.0,http://www.imdb.com/title/tt91472/?ref_=fn_al_tt_1,tt0091472
5438,100135,10169.0,http://www.imdb.com/title/tt0100135/?ref_=fn_al_tt_1,tt0100135
5440,41866,13909.0,http://www.imdb.com/title/tt41866/?ref_=fn_al_tt_1,tt0041866
5442,103184,41805.0,http://www.imdb.com/title/tt0103184/?ref_=fn_al_tt_1,tt0103184
5443,247444,35696.0,http://www.imdb.com/title/tt0247444/?ref_=fn_al_tt_1,tt0247444
5444,275847,11544.0,http://www.imdb.com/title/tt0275847/?ref_=fn_al_tt_1,tt0275847
5445,181689,180.0,http://www.imdb.com/title/tt0181689/?ref_=fn_al_tt_1,tt0181689
5446,252444,9555.0,http://www.imdb.com/title/tt0252444/?ref_=fn_al_tt_1,tt0252444
5447,286179,57022.0,http://www.imdb.com/title/tt0286179/?ref_=fn_al_tt_1,tt0286179
5448,314166,17710.0,http://www.imdb.com/title/tt0314166/?ref_=fn_al_tt_1,tt0314166
5449,280590,2022.0,http://www.imdb.com/title/tt0280590/?ref_=fn_al_tt_1,tt0280590
5450,258273,50035.0,http://www.imdb.com/title/tt0258273/?ref_=fn_al_tt_1,tt0258273
5451,265591,9719.0,http://www.imdb.com/title/tt0265591/?ref_=fn_al_tt_1,tt0265591
5452,107438,11982.0,http://www.imdb.com/title/tt0107438/?ref_=fn_al_tt_1,tt0107438
5454,104897,12251.0,http://www.imdb.com/title/tt0104897/?ref_=fn_al_tt_1,tt0104897
5455,102573,88818.0,http://www.imdb.com/title/tt0102573/?ref_=fn_al_tt_1,tt0102573
5456,111653,30114.0,http://www.imdb.com/title/tt0111653/?ref_=fn_al_tt_1,tt0111653
5458,308506,21972.0,http://www.imdb.com/title/tt0308506/?ref_=fn_al_tt_1,tt0308506
5459,120912,608.0,http://www.imdb.com/title/tt0120912/?ref_=fn_al_tt_1,tt0120912
5460,289408,59387.0,http://www.imdb.com/title/tt0289408/?ref_=fn_al_tt_1,tt0289408
5461,263725,26290.0,http://www.imdb.com/title/tt0263725/?ref_=fn_al_tt_1,tt0263725
5462,305396,17043.0,http://www.imdb.com/title/tt0305396/?ref_=fn_al_tt_1,tt0305396
5463,253556,6278.0,http://www.imdb.com/title/tt0253556/?ref_=fn_al_tt_1,tt0253556
5464,257044,4147.0,http://www.imdb.com/title/tt0257044/?ref_=fn_al_tt_1,tt0257044
5465,297721,16664.0,http://www.imdb.com/title/tt0297721/?ref_=fn_al_tt_1,tt0297721
5466,269499,14651.0,http://www.imdb.com/title/tt0269499/?ref_=fn_al_tt_1,tt0269499
5468,50084,15096.0,http://www.imdb.com/title/tt50084/?ref_=fn_al_tt_1,tt0050084
5470,44744,20324.0,http://www.imdb.com/title/tt44744/?ref_=fn_al_tt_1,tt0044744
5471,89798,49370.0,http://www.imdb.com/title/tt89798/?ref_=fn_al_tt_1,tt0089798
5472,68156,14902.0,http://www.imdb.com/title/tt68156/?ref_=fn_al_tt_1,tt0068156
5475,65234,2721.0,http://www.imdb.com/title/tt65234/?ref_=fn_al_tt_1,tt0065234
5476,220506,11442.0,http://www.imdb.com/title/tt0220506/?ref_=fn_al_tt_1,tt0220506
5477,254455,1364.0,http://www.imdb.com/title/tt0254455/?ref_=fn_al_tt_1,tt0254455
5478,271367,8869.0,http://www.imdb.com/title/tt0271367/?ref_=fn_al_tt_1,tt0271367
5479,267626,8665.0,http://www.imdb.com/title/tt0267626/?ref_=fn_al_tt_1,tt0267626
5480,243585,10996.0,http://www.imdb.com/title/tt0243585/?ref_=fn_al_tt_1,tt0243585
5481,295178,818.0,http://www.imdb.com/title/tt0295178/?ref_=fn_al_tt_1,tt0295178
5483,303353,29047.0,http://www.imdb.com/title/tt0303353/?ref_=fn_al_tt_1,tt0303353
5485,271219,39141.0,http://www.imdb.com/title/tt0271219/?ref_=fn_al_tt_1,tt0271219
5486,246500,33152.0,http://www.imdb.com/title/tt0246500/?ref_=fn_al_tt_1,tt0246500
5489,79641,6404.0,http://www.imdb.com/title/tt79641/?ref_=fn_al_tt_1,tt0079641
5490,74205,19133.0,http://www.imdb.com/title/tt74205/?ref_=fn_al_tt_1,tt0074205
5493,61810,24130.0,http://www.imdb.com/title/tt61810/?ref_=fn_al_tt_1,tt0061810
5497,59557,23728.0,http://www.imdb.com/title/tt59557/?ref_=fn_al_tt_1,tt0059557
5498,58888,3780.0,http://www.imdb.com/title/tt58888/?ref_=fn_al_tt_1,tt0058888
5499,75147,10786.0,http://www.imdb.com/title/tt75147/?ref_=fn_al_tt_1,tt0075147
5500,88286,8764.0,http://www.imdb.com/title/tt88286/?ref_=fn_al_tt_1,tt0088286
5501,295427,13908.0,http://www.imdb.com/title/tt0295427/?ref_=fn_al_tt_1,tt0295427
5502,286106,2675.0,http://www.imdb.com/title/tt0286106/?ref_=fn_al_tt_1,tt0286106
5503,265930,12308.0,http://www.imdb.com/title/tt0265930/?ref_=fn_al_tt_1,tt0265930
5504,287717,9488.0,http://www.imdb.com/title/tt0287717/?ref_=fn_al_tt_1,tt0287717
5505,279113,9962.0,http://www.imdb.com/title/tt0279113/?ref_=fn_al_tt_1,tt0279113
5506,309377,9573.0,http://www.imdb.com/title/tt0309377/?ref_=fn_al_tt_1,tt0309377
5507,295701,7451.0,http://www.imdb.com/title/tt0295701/?ref_=fn_al_tt_1,tt0295701
5508,274309,2750.0,http://www.imdb.com/title/tt0274309/?ref_=fn_al_tt_1,tt0274309
5512,290823,43772.0,http://www.imdb.com/title/tt0290823/?ref_=fn_al_tt_1,tt0290823
5513,327036,20337.0,http://www.imdb.com/title/tt0327036/?ref_=fn_al_tt_1,tt0327036
5515,120263,34070.0,http://www.imdb.com/title/tt0120263/?ref_=fn_al_tt_1,tt0120263
5521,93780,10081.0,http://www.imdb.com/title/tt93780/?ref_=fn_al_tt_1,tt0093780
5522,73631,11484.0,http://www.imdb.com/title/tt73631/?ref_=fn_al_tt_1,tt0073631
5523,180052,11692.0,http://www.imdb.com/title/tt0180052/?ref_=fn_al_tt_1,tt0180052
5524,300532,9266.0,http://www.imdb.com/title/tt0300532/?ref_=fn_al_tt_1,tt0300532
5525,246772,3640.0,http://www.imdb.com/title/tt0246772/?ref_=fn_al_tt_1,tt0246772
5527,256276,30072.0,http://www.imdb.com/title/tt0256276/?ref_=fn_al_tt_1,tt0256276
5528,265459,9357.0,http://www.imdb.com/title/tt0265459/?ref_=fn_al_tt_1,tt0265459
5529,261289,12771.0,http://www.imdb.com/title/tt0261289/?ref_=fn_al_tt_1,tt0261289
5530,258153,9296.0,http://www.imdb.com/title/tt0258153/?ref_=fn_al_tt_1,tt0258153
5531,281322,15070.0,http://www.imdb.com/title/tt0281322/?ref_=fn_al_tt_1,tt0281322
5532,280424,26942.0,http://www.imdb.com/title/tt0280424/?ref_=fn_al_tt_1,tt0280424
5537,300453,97447.0,http://www.imdb.com/title/tt0300453/?ref_=fn_al_tt_1,tt0300453
5538,88885,11243.0,http://www.imdb.com/title/tt88885/?ref_=fn_al_tt_1,tt0088885
5539,90799,19975.0,http://www.imdb.com/title/tt90799/?ref_=fn_al_tt_1,tt0090799
5540,82186,10323.0,http://www.imdb.com/title/tt82186/?ref_=fn_al_tt_1,tt0082186
5541,102059,9595.0,http://www.imdb.com/title/tt0102059/?ref_=fn_al_tt_1,tt0102059
5543,78350,46878.0,http://www.imdb.com/title/tt78350/?ref_=fn_al_tt_1,tt0078350
5544,80025,24750.0,http://www.imdb.com/title/tt80025/?ref_=fn_al_tt_1,tt0080025
5548,90966,9941.0,http://www.imdb.com/title/tt90966/?ref_=fn_al_tt_1,tt0090966
5550,49452,39833.0,http://www.imdb.com/title/tt49452/?ref_=fn_al_tt_1,tt0049452
5553,94025,10859.0,http://www.imdb.com/title/tt94025/?ref_=fn_al_tt_1,tt0094025
5556,295254,9544.0,http://www.imdb.com/title/tt0295254/?ref_=fn_al_tt_1,tt0295254
5560,22599,31514.0,http://www.imdb.com/title/tt22599/?ref_=fn_al_tt_1,tt0022599
5562,275688,26056.0,http://www.imdb.com/title/tt0275688/?ref_=fn_al_tt_1,tt0275688
5563,269095,13536.0,http://www.imdb.com/title/tt0269095/?ref_=fn_al_tt_1,tt0269095
5564,283026,20616.0,http://www.imdb.com/title/tt0283026/?ref_=fn_al_tt_1,tt0283026
5568,87507,16806.0,http://www.imdb.com/title/tt87507/?ref_=fn_al_tt_1,tt0087507
5569,68833,15516.0,http://www.imdb.com/title/tt68833/?ref_=fn_al_tt_1,tt0068833
5570,117883,9299.0,http://www.imdb.com/title/tt0117883/?ref_=fn_al_tt_1,tt0117883
5572,303714,10611.0,http://www.imdb.com/title/tt0303714/?ref_=fn_al_tt_1,tt0303714
5573,265808,12770.0,http://www.imdb.com/title/tt0265808/?ref_=fn_al_tt_1,tt0265808
5574,293662,4108.0,http://www.imdb.com/title/tt0293662/?ref_=fn_al_tt_1,tt0293662
5575,269329,55903.0,http://www.imdb.com/title/tt0269329/?ref_=fn_al_tt_1,tt0269329
5577,280760,9685.0,http://www.imdb.com/title/tt0280760/?ref_=fn_al_tt_1,tt0280760
5580,106315,16370.0,http://www.imdb.com/title/tt0106315/?ref_=fn_al_tt_1,tt0106315
5581,99128,18913.0,http://www.imdb.com/title/tt99128/?ref_=fn_al_tt_1,tt0099128
5582,103924,14361.0,http://www.imdb.com/title/tt0103924/?ref_=fn_al_tt_1,tt0103924
5584,99512,18943.0,http://www.imdb.com/title/tt99512/?ref_=fn_al_tt_1,tt0099512
5585,101821,32685.0,http://www.imdb.com/title/tt0101821/?ref_=fn_al_tt_1,tt0101821
5588,77681,12262.0,http://www.imdb.com/title/tt77681/?ref_=fn_al_tt_1,tt0077681
5589,107212,33506.0,http://www.imdb.com/title/tt0107212/?ref_=fn_al_tt_1,tt0107212
5590,70350,29515.0,http://www.imdb.com/title/tt70350/?ref_=fn_al_tt_1,tt0070350
5591,110557,41582.0,http://www.imdb.com/title/tt0110557/?ref_=fn_al_tt_1,tt0110557
5596,100666,34086.0,http://www.imdb.com/title/tt0100666/?ref_=fn_al_tt_1,tt0100666
5597,103003,11504.0,http://www.imdb.com/title/tt0103003/?ref_=fn_al_tt_1,tt0103003
5601,39111,19049.0,http://www.imdb.com/title/tt39111/?ref_=fn_al_tt_1,tt0039111
5602,48281,5506.0,http://www.imdb.com/title/tt48281/?ref_=fn_al_tt_1,tt0048281
5603,44829,32961.0,http://www.imdb.com/title/tt44829/?ref_=fn_al_tt_1,tt0044829
5604,44876,32568.0,http://www.imdb.com/title/tt44876/?ref_=fn_al_tt_1,tt0044876
5607,292542,19460.0,http://www.imdb.com/title/tt0292542/?ref_=fn_al_tt_1,tt0292542
5608,250258,575.0,http://www.imdb.com/title/tt0250258/?ref_=fn_al_tt_1,tt0250258
5609,308208,10550.0,http://www.imdb.com/title/tt0308208/?ref_=fn_al_tt_1,tt0308208
5610,280460,9034.0,http://www.imdb.com/title/tt0280460/?ref_=fn_al_tt_1,tt0280460
5611,240510,9093.0,http://www.imdb.com/title/tt0240510/?ref_=fn_al_tt_1,tt0240510
5612,280380,9039.0,http://www.imdb.com/title/tt0280380/?ref_=fn_al_tt_1,tt0280380
5613,283832,1958.0,http://www.imdb.com/title/tt0283832/?ref_=fn_al_tt_1,tt0283832
5614,274497,23550.0,http://www.imdb.com/title/tt0274497/?ref_=fn_al_tt_1,tt0274497
5615,245171,68569.0,http://www.imdb.com/title/tt0245171/?ref_=fn_al_tt_1,tt0245171
5617,274812,11013.0,http://www.imdb.com/title/tt0274812/?ref_=fn_al_tt_1,tt0274812
5618,245429,129.0,http://www.imdb.com/title/tt0245429/?ref_=fn_al_tt_1,tt0245429
5619,326306,54714.0,http://www.imdb.com/title/tt0326306/?ref_=fn_al_tt_1,tt0326306
5620,256415,11529.0,http://www.imdb.com/title/tt0256415/?ref_=fn_al_tt_1,tt0256415
5621,290095,10771.0,http://www.imdb.com/title/tt0290095/?ref_=fn_al_tt_1,tt0290095
5625,179098,31005.0,http://www.imdb.com/title/tt0179098/?ref_=fn_al_tt_1,tt0179098
5628,281364,2110.0,http://www.imdb.com/title/tt0281364/?ref_=fn_al_tt_1,tt0281364
5629,298388,15173.0,http://www.imdb.com/title/tt0298388/?ref_=fn_al_tt_1,tt0298388
5630,289765,9533.0,http://www.imdb.com/title/tt0289765/?ref_=fn_al_tt_1,tt0289765
5632,280491,4107.0,http://www.imdb.com/title/tt0280491/?ref_=fn_al_tt_1,tt0280491
5633,246677,10575.0,http://www.imdb.com/title/tt0246677/?ref_=fn_al_tt_1,tt0246677
5635,265307,15720.0,http://www.imdb.com/title/tt0265307/?ref_=fn_al_tt_1,tt0265307
5636,271259,9260.0,http://www.imdb.com/title/tt0271259/?ref_=fn_al_tt_1,tt0271259
5637,101898,21828.0,http://www.imdb.com/title/tt0101898/?ref_=fn_al_tt_1,tt0101898
5638,58379,1682.0,http://www.imdb.com/title/tt58379/?ref_=fn_al_tt_1,tt0058379
5640,197521,18983.0,http://www.imdb.com/title/tt0197521/?ref_=fn_al_tt_1,tt0197521
5643,95895,24348.0,http://www.imdb.com/title/tt95895/?ref_=fn_al_tt_1,tt0095895
5644,35211,19140.0,http://www.imdb.com/title/tt35211/?ref_=fn_al_tt_1,tt0035211
5646,98575,37606.0,http://www.imdb.com/title/tt98575/?ref_=fn_al_tt_1,tt0098575
5649,51554,11868.0,http://www.imdb.com/title/tt51554/?ref_=fn_al_tt_1,tt0051554
5650,86373,12921.0,http://www.imdb.com/title/tt86373/?ref_=fn_al_tt_1,tt0086373
5651,58230,19953.0,http://www.imdb.com/title/tt58230/?ref_=fn_al_tt_1,tt0058230
5657,99581,12719.0,http://www.imdb.com/title/tt99581/?ref_=fn_al_tt_1,tt0099581
5663,276816,12590.0,http://www.imdb.com/title/tt0276816/?ref_=fn_al_tt_1,tt0276816
5664,297037,37964.0,http://www.imdb.com/title/tt0297037/?ref_=fn_al_tt_1,tt0297037
5665,211465,7501.0,http://www.imdb.com/title/tt0211465/?ref_=fn_al_tt_1,tt0211465
5666,292644,1809.0,http://www.imdb.com/title/tt0292644/?ref_=fn_al_tt_1,tt0292644
5667,283084,13768.0,http://www.imdb.com/title/tt0283084/?ref_=fn_al_tt_1,tt0283084
5668,283139,10994.0,http://www.imdb.com/title/tt0283139/?ref_=fn_al_tt_1,tt0283139
5669,310793,1430.0,http://www.imdb.com/title/tt0310793/?ref_=fn_al_tt_1,tt0310793
5670,328962,19973.0,http://www.imdb.com/title/tt0328962/?ref_=fn_al_tt_1,tt0328962
5672,313487,12600.0,http://www.imdb.com/title/tt0313487/?ref_=fn_al_tt_1,tt0313487
5673,272338,8051.0,http://www.imdb.com/title/tt0272338/?ref_=fn_al_tt_1,tt0272338
5675,291502,12779.0,http://www.imdb.com/title/tt0291502/?ref_=fn_al_tt_1,tt0291502
5678,227984,1613.0,http://www.imdb.com/title/tt0227984/?ref_=fn_al_tt_1,tt0227984
5679,298130,565.0,http://www.imdb.com/title/tt0298130/?ref_=fn_al_tt_1,tt0298130
5680,298744,14112.0,http://www.imdb.com/title/tt0298744/?ref_=fn_al_tt_1,tt0298744
5682,252480,15192.0,http://www.imdb.com/title/tt0252480/?ref_=fn_al_tt_1,tt0252480
5684,145937,21925.0,http://www.imdb.com/title/tt0145937/?ref_=fn_al_tt_1,tt0145937
5685,296166,30309.0,http://www.imdb.com/title/tt0296166/?ref_=fn_al_tt_1,tt0296166
5688,212604,20861.0,http://www.imdb.com/title/tt0212604/?ref_=fn_al_tt_1,tt0212604
5689,101453,12647.0,http://www.imdb.com/title/tt0101453/?ref_=fn_al_tt_1,tt0101453
5690,95327,12477.0,http://www.imdb.com/title/tt95327/?ref_=fn_al_tt_1,tt0095327
5693,76666,11009.0,http://www.imdb.com/title/tt76666/?ref_=fn_al_tt_1,tt0076666
5694,86361,10805.0,http://www.imdb.com/title/tt86361/?ref_=fn_al_tt_1,tt0086361
5696,81696,17496.0,http://www.imdb.com/title/tt81696/?ref_=fn_al_tt_1,tt0081696
5699,80031,5917.0,http://www.imdb.com/title/tt80031/?ref_=fn_al_tt_1,tt0080031
5700,81693,31278.0,http://www.imdb.com/title/tt81693/?ref_=fn_al_tt_1,tt0081693
5704,81764,44932.0,http://www.imdb.com/title/tt81764/?ref_=fn_al_tt_1,tt0081764
5706,81964,30709.0,http://www.imdb.com/title/tt81964/?ref_=fn_al_tt_1,tt0081964
5707,81974,19429.0,http://www.imdb.com/title/tt81974/?ref_=fn_al_tt_1,tt0081974
5710,82045,11340.0,http://www.imdb.com/title/tt82045/?ref_=fn_al_tt_1,tt0082045
5712,82085,11644.0,http://www.imdb.com/title/tt82085/?ref_=fn_al_tt_1,tt0082085
5720,85327,6399.0,http://www.imdb.com/title/tt85327/?ref_=fn_al_tt_1,tt0085327
5721,82175,25773.0,http://www.imdb.com/title/tt82175/?ref_=fn_al_tt_1,tt0082175
5723,82200,26560.0,http://www.imdb.com/title/tt82200/?ref_=fn_al_tt_1,tt0082200
5733,82353,31679.0,http://www.imdb.com/title/tt82353/?ref_=fn_al_tt_1,tt0082353
5735,77533,12237.0,http://www.imdb.com/title/tt77533/?ref_=fn_al_tt_1,tt0077533
5736,121261,15901.0,http://www.imdb.com/title/tt0121261/?ref_=fn_al_tt_1,tt0121261
