"movieid"	"tconst"	"title"	"MPAA"	"genre"	"poster_url"	"description"	"reviewBody"	"keywords"	"imdb_rating"	"num_imdb_votes"
"149"	"tt0109093"	"Amateur"	"R"	"['Comedy', 'Crime', 'Drama']"	"https://m.media-amazon.com/images/M/MV5BZGIzZDYwZjAtYzY4YS00OTQ1LThiZDQtMzBhODk1MTdjYjIyXkEyXkFqcGdeQXVyNTcwNjUwNzk@._V1_.jpg"	"An amnesiac wakes up on an NYC alley. He meets Isabelle, an ex nun now erotic writer, at a diner and follows her home. She helps him find his identity. Then there&apos;s Sofia, the porn star."	""	"pornographer,new york city,nun,amnesia,pantyhose"	"6.8"	"6141"
"150"	"tt0112384"	"Apollo 13"	"PG"	"['Adventure', 'Drama', 'History']"	"https://m.media-amazon.com/images/M/MV5BMjc4MzZlNmQtN2ZlOS00OGQzLWI5YjEtNDQ2YmZlN2FjNTIxXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg"	"NASA must devise a strategy to return Apollo 13 to Earth safely after the spacecraft undergoes massive internal damage putting the lives of the three astronauts on board in jeopardy."	""	"1970s,survival,astronaut,space mission,rescue"	"7.7"	"288164"
"151"	"tt0114287"	"Rob Roy"	"R"	"['Adventure', 'Biography', 'Drama']"	"https://m.media-amazon.com/images/M/MV5BMjE2NTU2ODI0MV5BMl5BanBnXkFtZTcwNTIwODU2NA@@._V1_.jpg"	"In 1713 Scotland, Rob Roy MacGregor is wronged by a nobleman and his nephew, becomes an outlaw in search of revenge while fleeing the Redcoats, and faces charges of being a Jacobite."	""	"scotland,highlands,flintlock pistol,flintlock rifle,husband wife relationship"	"6.9"	"42564"
"152"	"tt0112288"	"The Addiction"	"Not Rated"	"['Drama', 'Horror']"	"https://m.media-amazon.com/images/M/MV5BMWYzN2EyMmMtMTU2My00MWY2LTkyMGYtMjk0MzVkZGZiMzNjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg"	"A New York philosophy grad student turns into a vampire after getting bitten by one, and then tries to come to terms with her new lifestyle and frequent craving for human blood."	""	"new york city,brooklyn new york city,psychotronic film,timeframe 1990s,vampire"	"6.4"	"10057"
"153"	"tt0112462"	"Batman Forever"	"PG-13"	"['Action', 'Adventure']"	"https://m.media-amazon.com/images/M/MV5BNDdjYmFiYWEtYzBhZS00YTZkLWFlODgtY2I5MDE0NzZmMDljXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg"	"Batman must battle former district attorney Harvey Dent, who is now Two-Face and Edward Nygma, The Riddler with help from an amorous psychologist and a young circus acrobat who becomes his sidekick, Robin."	""	"batman character,bruce wayne character,alfred pennyworth character,harvey dent character,james gordon character"	"5.4"	"248648"
"155"	"tt0112495"	"Beyond Rangoon"	"R"	"['Action', 'Adventure', 'Drama']"	"https://m.media-amazon.com/images/M/MV5BNThiM2NjYjAtNzIzOC00NTY3LWIxZGEtMDkzMmEzMGJhZTE0XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_.jpg"	"Laura is trying to pick up the pieces of her life after the murder of her husband and son, and goes on vacation with her sister to Burma. After losing her passport at a political rally, she is left on her own for a few days, during w"	""	"burma,escape,dictatorship,doctor,travel"	"6.6"	"5165"
"125"	"tt0116324"	"Flirting with Disaster"	"R"	"['Comedy']"	"https://m.media-amazon.com/images/M/MV5BZWU5ZmIwMzktZjNmMy00Y2U3LTg4ZDctMjI4OWVlM2UwYjE0XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_.jpg"	"A young man, his wife, and his incompetent case worker travel across country to find his birth parents."	""	"road movie,husband wife relationship,overalls,dysfunctional family,truck"	"6.7"	"18690"
"126"	"tt0110647"	"Die unendliche Geschichte III: Rettung aus Phantasien"	"G"	"['Adventure', 'Comedy', 'Family']"	"https://m.media-amazon.com/images/M/MV5BM2U0NDQxMDEtNzU1YS00ZjM2LTg3Y2QtZGRjMDAxMzBhODRkXkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_.jpg"	"A young boy must restore order when a group of bullies steal the magical book that acts as a portal between Earth and the imaginary world of Fantasia."	""	"sequel by name only,cult film,playing guitar,new kid in school,destruction"	"3.1"	"12531"
"128"	"tt0110217"	"Jupiter&apos;s Wife"	"Not Rated"	"['Documentary', 'Biography', 'Mystery']"	"https://m.media-amazon.com/images/M/MV5BMTI3ODIyODY4N15BMl5BanBnXkFtZTcwNjE3MjUyMQ@@._V1_.jpg"	"Michel Negroponte, a documentary filmmaker, meets Maggie one day in Central Park. Maggie claims to be married to the god Jupiter and the daughter of actor Robert Ryan. Michel gets to know Maggie over the next couple of years, and att"	""	"central park,american society for the prevention of cruelty to animals,biographical documentary,park,actor"	"7.1"	"239"
"129"	"tt0114131"	"Pie in the Sky"	"R"	"['Comedy', 'Romance']"	"https://m.media-amazon.com/images/M/MV5BMTAxMTQwNTg1NjNeQTJeQWpwZ15BbWU3MDEzMzI0MjE@._V1_.jpg"	"A whimsical saga of a young man whose two life-consuming passions are unraveling traffic gridlock and an avant-garde dancer. A romantic comedy."	""	"dance,traffic jam,traffic,helicopter,freeway"	"5.8"	"841"
"132"	"tt0113451"	"Jade"	"R"	"['Crime', 'Drama', 'Thriller']"	"https://m.media-amazon.com/images/M/MV5BYTcwZDIyMDEtN2Q4MS00ZTIxLWEwMjMtM2I5NWViOTNjMGRhXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_.jpg"	"A bright assistant D.A. investigates a gruesome hatchet murder and hides a clue he found at the crime scene. Under professional threats and an attempt on his life, he goes on heartbroken because evidence point to the woman he still l"	""	"female full frontal nudity,murder of a nude woman,panties pulled down,hit by a car,rear entry sex"	"5.3"	"12633"
"135"	"tt0116130"	"Down Periscope"	"PG-13"	"['Comedy']"	"https://m.media-amazon.com/images/M/MV5BMTlkNGU1NDctNDAwZC00ZThlLWE4YTgtMWU5YjJjYzIyY2VjXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_.jpg"	"Lt. Cmdr. Tom Dodge is assigned as Captain to the USS Stingray, an old diesel driven submarine that has seen better days."	""	"cook,electrician,sonar operator,female naval officer,chase"	"6.1"	"24102"
"137"	"tt0113756"	"Man of the Year"	""	"['Comedy', 'Romance']"	"https://m.media-amazon.com/images/M/MV5BMjY3MjczMjQwMV5BMl5BanBnXkFtZTcwNDM3OTEzMQ@@._V1_.jpg"	"Mockumentary look at Playgirl Magazine centerfold and 1992 Man of the Year, Dirk Shafer, who kept it a secret from the magazine that he is gay. Most of the film is a fictionalized retelling of Dirk&apos;s decision to send a photograph to "	""	"fictional talk show,gay slur,magazine,centerfold,contest"	"5.9"	"332"
"140"	"tt0118055"	"Up Close &amp; Personal"	"PG-13"	"['Drama', 'Romance']"	"https://m.media-amazon.com/images/M/MV5BZTZjYmNkZTYtOTA0Zi00NDcyLWI2YzQtOTgyZjQ2YzM5Y2E2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg"	"An ambitious young woman, determined to build a career in television journalism, gets good advice from her first boss, and they fall in love."	""	"mentor protege relationship,journalism,tv news,television broadcast,television network"	"6.1"	"14415"
"141"	"tt0115685"	"The Birdcage"	"R"	"['Comedy']"	"https://m.media-amazon.com/images/M/MV5BMTM2NjExODYyOF5BMl5BanBnXkFtZTcwNTc0NjgyNA@@._V1_.jpg"	"A gay cabaret owner and his drag queen companion agree to put up a false straight front so that their son can introduce them to his fiancée&apos;s right-wing moralistic parents."	""	"charade,pretense,sham,united states of america,united states"	"7.2"	"87550"
"144"	"tt0112585"	"The Brothers McMullen"	"R"	"['Comedy', 'Drama', 'Romance']"	"https://m.media-amazon.com/images/M/MV5BMTQ2YTY2OWMtODdjNy00MmE4LWE1MDEtOTdmMzc4ZDBjNzQ5XkEyXkFqcGdeQXVyNTM0NTU5Mg@@._V1_.jpg"	"Three Irish Catholic brothers from Long Island struggle to deal with love, marriage, and infidelity."	""	"irish catholic,long island,low budget film,loss of father,abusive father"	"6.6"	"7858"
"110"	"tt0112573"	"Braveheart"	"R"	"['Biography', 'Drama', 'History']"	"https://m.media-amazon.com/images/M/MV5BMzkzMmU0YTYtOWM3My00YzBmLWI0YzctOGYyNTkwMWE5MTJkXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_.jpg"	"Scottish warrior William Wallace leads his countrymen in a rebellion to free his homeland from the tyranny of King Edward I of England."	""	"scotland,revolt,legend,england,idealism"	"8.4"	"1012678"
"112"	"tt0113326"	"Hung fan kui"	"R"	"['Action', 'Comedy', 'Crime']"	"https://m.media-amazon.com/images/M/MV5BZTUxMzY1N2YtZjM5NC00MmUzLThkNzEtYjNiYzg0MzI4MDc5L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_.jpg"	"A young man visiting and helping his uncle in New York City finds himself forced to fight a street gang and the mob with his martial art skills."	""	"chinese american,body lands on a car,child in jeopardy,timeframe 1990s,martial arts action"	"6.7"	"41779"
"113"	"tt0115645"	"Before and After"	"PG-13"	"['Crime', 'Drama', 'Mystery']"	"https://m.media-amazon.com/images/M/MV5BOWJmODIwYWUtNTNkYy00Njk4LWJkODktMzA5ZTdkMTZhZmZiXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_.jpg"	"Two parents deal with the effects when their son is accused of murdering his girlfriend."	""	"based on novel,suspect,lie,boyfriend girlfriend relationship,murder investigation"	"6.1"	"9018"
"116"	"tt0112373"	"Anne Frank Remembered"	"PG"	"['Documentary', 'Biography', 'War']"	"https://m.media-amazon.com/images/M/MV5BNGZjNzg2MzMtNzJiZi00YTMxLWEwNGMtZGI0ODBiN2RmMGRiXkEyXkFqcGdeQXVyMzExODEzNDA@._V1_.jpg"	"Using previously unreleased archival material in addition to contemporary interviews, this academy award-winning documentary tells the story of the Frank family and presents the first fully-rounded portrait of their brash and free-sp"	""	"reference to anne frank,1940s,1930s,soldier,hiding a jew"	"8.1"	"1177"
"117"	"tt0115033"	"The Young Poisoner&apos;s Handbook"	"R"	"['Crime', 'Drama']"	"https://m.media-amazon.com/images/M/MV5BMTg0MTE5OTMzNV5BMl5BanBnXkFtZTcwMDM0MzkzMQ@@._V1_.jpg"	"This film is based on a true story about a British teenager who allegedly poisoned family, friends, and co-workers. Graham is highly intelligent, but completely amoral. He becomes interested in science, especially chemistry, and begi"	""	"poisoner,murderer,poisoned to death,murder by poison,thallium poisoning"	"7.0"	"3606"
"118"	"tt0116606"	"If Lucy Fell"	"R"	"['Comedy', 'Romance']"	"https://m.media-amazon.com/images/M/MV5BMmFjYWU4YTgtZGQ1OC00ZjhlLWI3ZjMtMzZhN2I1Y2I1MWJjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg"	"Two NYC roomies have a pact to jump off Brooklyn Bridge, if they haven&apos;t found life partners before she&apos;s 30. That&apos;s less than a month away."	""	"love,roommate,new york city,lingerie slip,suicide attempt"	"4.9"	"4145"
"119"	"tt0114536"	"Steal Big Steal Little"	"PG-13"	"['Comedy']"	"https://m.media-amazon.com/images/M/MV5BN2RjYzZhZmUtNThhMi00OTE1LTljNjgtYTM1MjFlNjZjMzE3XkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_.jpg"	"Ruben and Robby are twin brothers, adopted by Mona, one of the wealthiest - and most eccentric - women in Santa Barbara. Ruben is devoted to Mona, but Robby is more devoted to her money. So when Mona leaves her fortune and estate to "	""	"lawyer,estate,twin brother,brother brother relationship,santa barbara california"	"4.7"	"1008"
"121"	"tt0106473"	"The Boys of St. Vincent"	"TV-14"	"['Drama']"	"https://m.media-amazon.com/images/M/MV5BODc3YjhlN2UtOWI3Mi00YTg4LTlhM2ItODI2ZGYzNjIxMDIzXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_.jpg"	"The true story of boys being sexually abused at their orphanage ran by a religious community in Newfoundland."	""	"boy nudity,orphanage,boy,priest,sexual abuse"	"7.6"	"1741"
"122"	"tt0103859"	"Boomerang"	"R"	"['Comedy', 'Drama', 'Romance']"	"https://m.media-amazon.com/images/M/MV5BZDZmZDU5MGYtMTU3YS00NDczLWJmOTQtOTdlODk2NmMxZjllXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg"	"A successful executive and womanizer finds his lifestyle choices have turned back on him when his new female boss turns out to be an even bigger deviant than he is."	""	"advertising executive,african american protagonist,sex scene,premarital sex,yuppie"	"5.6"	"29131"
"123"	"tt0109424"	"Chung Hing sam lam"	"PG-13"	"['Comedy', 'Crime', 'Drama']"	"https://m.media-amazon.com/images/M/MV5BMGQ5MzljNzYtMDM1My00NmI0LThlYzQtMTg0ZmQ0MTk1YjkxXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_.jpg"	"Two melancholy Hong Kong policemen fall in love: one with a mysterious female underworld figure, the other with a beautiful and ethereal waitress at a late-night restaurant he frequents."	""	"drug smuggling,hong kong,daydream,loneliness,spoken inner thoughts"	"8.0"	"76572"
"99"	"tt0113283"	"Heidi Fleiss: Hollywood Madam"	"Not Rated"	"['Documentary', 'Biography']"	"https://m.media-amazon.com/images/M/MV5BMTc4NDc5NzQzNF5BMl5BanBnXkFtZTcwMDUyODkxMQ@@._V1_.jpg"	"A documentary crew from the BBC arrives in L.A. intent on interviewing Heidi Fleiss, a year after her arrest for running a brothel but before her trial. Several months elapse before the interview, so the crew searches for anyone who&apos;"	""	"narration,prostitution,character name in title"	"6.6"	"811"
"100"	"tt0115907"	"City Hall"	"R"	"['Crime', 'Drama', 'Mystery']"	"https://m.media-amazon.com/images/M/MV5BNDlhNDc3MmEtODJkMS00YmVlLWI4MTUtNDRkMTFhYjk1NDdlXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_.jpg"	"The accidental shooting of a boy in New York leads to an investigation by the Deputy Mayor, and unexpectedly far-reaching consequences."	""	"columbia tristar,trailer,tv spot,columbia tristar home video,final scene"	"6.2"	"20536"
"101"	"tt0115734"	"Bottle Rocket"	"R"	"['Comedy', 'Crime', 'Drama']"	"https://m.media-amazon.com/images/M/MV5BNzFlYWQxMjMtYTdmOC00NDA0LWI5NWQtNjc5OTc1ZDdkOGExXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg"	"Three friends plan to pull off a simple robbery and go on the run."	""	"texas,caper,dark comedy,no opening credits,kiss"	"6.9"	"75562"
"102"	"tt0117102"	"Mr. Wrong"	"PG-13"	"['Comedy']"	"https://m.media-amazon.com/images/M/MV5BZTIwOThjZmQtMWExMC00NzIwLWI0YzAtMWIzNTNlODdjNjg5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg"	"A lonely single woman finds the seemingly-perfect man to date, but soon regrets it when his deranged, possessive other personality emerges and she cannot convince anyone else of his Jekyll-and-Hyde true nature."	""	"date,single woman,television studio,stalker,possessive love"	"3.8"	"5086"
"103"	"tt0118040"	"Unforgettable"	"R"	"['Drama', 'Mystery', 'Sci-Fi']"	"https://m.media-amazon.com/images/M/MV5BMjQxODM0MjY2Nl5BMl5BanBnXkFtZTgwOTkwMDcyMTI@._V1_.jpg"	"A medical examiner, who was suspected of murdering his wife, is trying an experimental drug to retrieve his wife&apos;s and others&apos; memory and maybe find the killer and the mass murderer in a related present case."	""	"self experimentation,implanted memory,corpse,morgue,naked corpse"	"6.0"	"5360"
"104"	"tt0116483"	"Happy Gilmore"	"PG-13"	"['Comedy', 'Sport']"	"https://m.media-amazon.com/images/M/MV5BZWI2NjliOTYtZjE1OS00YzAyLWJjYTQtYWNmZTQzMTQzNzVjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg"	"A rejected hockey player puts his skills to the golf course to save his grandmother&apos;s house."	""	"golf,jealousy,arrogance,golf course,anger"	"7.0"	"216254"
"105"	"tt0112579"	"The Bridges of Madison County"	"PG-13"	"['Drama', 'Romance']"	"https://m.media-amazon.com/images/M/MV5BNmRiZDZkN2EtNWI5ZS00ZDg3LTgyNDItMWI5NjVlNmE5ODJiXkEyXkFqcGdeQXVyMjQwMjk0NjI@._V1_.jpg"	"Photographer Robert Kincaid wanders into the life of housewife Francesca Johnson for four days in the 1960s."	""	"rural setting,husband wife relationship,extramarital affair,love letter,goodbye"	"7.6"	"79571"
"106"	"tt0110251"	"Keiner liebt mich"	""	"['Comedy', 'Drama']"	"https://m.media-amazon.com/images/M/MV5BMTM1NzQ2NjQ3Ml5BMl5BanBnXkFtZTcwNzg5NjYxMQ@@._V1_.jpg"	"On the brink of her 30th birthday, Fanny feels the door to marital happiness closing on her. She is obsessed with death and even visits evening classes on dying, so it seems fitting that she encounters a skeleton in the malfunctionin"	""	"f rated,female nudity,bath,homosexual"	"7.1"	"1188"
"107"	"tt0117110"	"Muppet Treasure Island"	"G"	"['Action', 'Adventure', 'Comedy']"	"https://m.media-amazon.com/images/M/MV5BMTlmNzhiMWEtOWVjZC00NmM0LTgxNDItMDJmYTkxYTZkY2FjXkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_.jpg"	"The Muppets&apos; twist on the classic tale."	""	"the muppets,breaking the fourth wall,miss piggy character,swedish chef character,kermit the frog character"	"6.9"	"23813"
"108"	"tt0112646"	"Catwalk"	""	"['Documentary']"	"https://m.media-amazon.com/images/M/MV5BMTYxNzk1NjMxN15BMl5BanBnXkFtZTcwNjk0ODkxMQ@@._V1_.jpg"	"A camera follows model Christy Turlington through the spring fashion shows in Milan, Paris, and New York one year in the early 1990s, probably 1992. She and others dash from one designer&apos;s unveilings to another. Extended footage look"	""	"fashion,paris france,one word title,new york city,independent film"	"7.0"	"320"
"86"	"tt0118158"	"White Squall"	"PG-13"	"['Adventure', 'Drama']"	"https://m.media-amazon.com/images/M/MV5BMzE1ZGU3ZGMtZjM3NS00YTA1LWE4MzMtMDcxMWZhMTA2YWRmXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg"	"Teenage boys discover discipline and camaraderie on an ill-fated sailing voyage."	""	"sail,squall,storm,male bonding,acrophobia"	"6.6"	"23722"
"87"	"tt0116151"	"Dunston Checks In"	"PG"	"['Adventure', 'Comedy', 'Family']"	"https://m.media-amazon.com/images/M/MV5BN2RhOTA4YzAtNTg3NC00NmYxLWI1YjQtYzM4NTJlYzVhZGYwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg"	"A young boy befriends a larcenous orangutan in a luxury hotel."	""	"brother brother relationship,air duct,hotel owner,concierge,vacation"	"5.3"	"12537"
"88"	"tt0115697"	"Black Sheep"	"PG-13"	"['Comedy']"	"https://m.media-amazon.com/images/M/MV5BYjc2NzU0YjUtYzkyNS00NjcwLWJiM2QtM2Y3YjFhMTQ0M2I3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg"	"A gubernatorial candidate hires a wormy special assistant whose only job is to make sure the candidate&apos;s well-meaning but incompetent brother doesn&apos;t ruin the election."	""	"clumsiness,embarrassment,political campaign,politics,crooked politician"	"6.2"	"40145"
"89"	"tt0113972"	"Nick of Time"	"R"	"['Action', 'Crime', 'Drama']"	"https://m.media-amazon.com/images/M/MV5BODg1ODNjMzItYjRkMS00NmExLTkxNWUtMWYwNWM2NDU1YzU1XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_.jpg"	"An unimpressive, everyday man is forced into a situation where he is told to kill a politician to save his kidnapped daughter."	""	"real time,conservatism,vigilantism,character repeats someone else&apos;s dialogue,dark comedy"	"6.3"	"41656"
"92"	"tt0117002"	"Mary Reilly"	"R"	"['Drama', 'Horror', 'Romance']"	"https://m.media-amazon.com/images/M/MV5BZWI5MzBiMjgtNDE2ZC00MTA1LWFmNWItZDQyMDA2NGE0MjQ5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg"	"A housemaid falls in love with Dr. Henry Jekyll and his darkly mysterious counterpart, Mr. Edward Hyde."	""	"dr. jekyll and mr. hyde characters,housemaid,servant,laboratory,butler"	"5.8"	"14879"
"93"	"tt0114825"	"Vampire in Brooklyn"	"R"	"['Comedy', 'Fantasy', 'Horror']"	"https://m.media-amazon.com/images/M/MV5BNWFlYjJiYzUtNWE1YS00YzM5LTkxYzMtN2FlMjI4NTNlNzExXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg"	"A ship docks in Brooklyn with all its crew dead, but someone gets off and the killing continues on land. A Caribbean vampire is searching for a specific woman, half-human half-vampire. Rita is the detective investigating the many kil"	""	"vampire,yellow eyes,african american,brooklyn new york city,heart ripped out"	"4.6"	"23324"
"94"	"tt0115639"	"Beautiful Girls"	"R"	"['Comedy', 'Drama', 'Romance']"	"https://m.media-amazon.com/images/M/MV5BOTQ4OTU0ODktY2E5YS00MGFhLTgwZTEtZWFkOGMxMmFmOTg0XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_.jpg"	"A piano player at a crossroads in his life returns home to his friends and their own problems with life and love."	""	"cheating wife,friendship,lolita,older man younger woman relationship,extramarital affair"	"7.1"	"32861"
"95"	"tt0115759"	"Broken Arrow"	"R"	"['Action', 'Adventure', 'Thriller']"	"https://m.media-amazon.com/images/M/MV5BYzU2NDg3ZTItNzRmNy00NTQzLTljMDUtNjczOTMwZjEzNWVkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg"	"Terrorists steal nuclear warheads from the U.S. military but don&apos;t count on a pilot and park ranger spoiling their plans."	""	"stolen nuclear weapon,stealth bomber,nuclear weapons,nuclear bomb,nuclear explosion"	"6.1"	"97261"
"96"	"tt0113403"	"In the Bleak Midwinter"	"R"	"['Comedy']"	"https://m.media-amazon.com/images/M/MV5BMTIyMDEwMDAyMl5BMl5BanBnXkFtZTYwOTUwNTk4._V1_.jpg"	"A group of theater actors plays &quot;Hamlet&quot; in a provincial village, faced with their own temptations, disappointments, and joys."	""	"sony,columbia tristar,columbia tristar home video,warner bros.,christmas"	"7.2"	"2579"
"97"	"tt0113247"	"La haine"	"Not Rated"	"['Crime', 'Drama']"	"https://m.media-amazon.com/images/M/MV5BNDNiOTA5YjktY2Q0Ni00ODgzLWE5MWItNGExOWRlYjY2MjBlXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_.jpg"	"24 hours in the lives of three young men in the French suburbs the day after a violent riot."	""	"gun,ghetto,riot,riot police,24 hour time span"	"8.1"	"166913"
"68"	"tt0113149"	"Gazon maudit"	"R"	"['Comedy']"	"https://m.media-amazon.com/images/M/MV5BMWEwNWY1ZjQtYWMxYS00ZDY2LTg2Y2YtZDc5MTM4MzE0NTM4XkEyXkFqcGdeQXVyNDE5MTU2MDE@._V1_.jpg"	"After learning of her husband&apos;s infidelities, a housewife invites an itinerant lesbian to move in with them. None of their lives will ever be the same again."	""	"f rated,lesbian,male full frontal nudity,strong female character,polyamorous relationship"	"6.4"	"4937"
"69"	"tt0113118"	"Friday"	"R"	"['Comedy', 'Drama']"	"https://m.media-amazon.com/images/M/MV5BYmEwNjNlZTUtNzkwMS00ZTlhLTkyY2MtMjM2MzlmODQyZGVhXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_.jpg"	"It&apos;s Friday, and Craig and Smokey must come up with $200 they owe a local bully or there won&apos;t be a Saturday."	""	"neighborhood,bully,drug dealer,1990s,ice cream truck"	"7.3"	"110128"
"70"	"tt0116367"	"From Dusk Till Dawn"	"R"	"['Action', 'Crime', 'Horror']"	"https://m.media-amazon.com/images/M/MV5BZjk3YmZhMDAtOWUzMS00YjE5LTkxNzAtY2I1NGZjMDA2ZTk0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg"	"Two criminals and their hostages unknowingly seek temporary refuge in a truck stop populated by vampires, with chaotic results."	""	"stripper,held hostage,u.s. mexico border,priest,strip club"	"7.2"	"306222"
"71"	"tt0113010"	"Fair Game"	"R"	"['Action', 'Romance', 'Thriller']"	"https://m.media-amazon.com/images/M/MV5BMTE4M2Q2ZjctMGViNS00NzhiLWFkMjMtMjY2NWMzOWUzM2Y3XkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_.jpg"	"Max Kirkpatrick is a cop who protects Kate McQuean, a civil law attorney, from a renegade KGB team out to terminate her."	""	"female lawyer,spy,based on novel,woman in jeopardy,male rear nudity"	"4.3"	"12885"
"72"	"tt0113537"	"Kicking and Screaming"	"R"	"['Comedy', 'Drama', 'Romance']"	"https://m.media-amazon.com/images/M/MV5BNWU2YjdlN2ItNTk2OS00MzMwLTlhYjctNDI0MDI0NTQ3OWY0XkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_.jpg"	"A bunch of guys hang around their college for months after graduation, continuing a life much like the one before graduation."	""	"female stockinged legs,pantyhose,slacker,beer drinking,independent film"	"6.7"	"13364"
"73"	"tt0113828"	"Les misérables"	"R"	"['Drama', 'History']"	"https://m.media-amazon.com/images/M/MV5BZWE2ZDg2ODQtMDIwMi00NGE3LWEzZWMtNzBjZDExNGJmMGVhXkEyXkFqcGdeQXVyNjA0Mzc0MzI@._V1_.jpg"	"A variation on Victor Hugo&apos;s classic novel by means of the story of a man whose life is affected by and somewhat duplicated by the Hugo story of the beleaguered Jean Valjean."	""	"lawyer,boxer,jewish,paris france,nun"	"7.5"	"3809"
"74"	"tt0115644"	"Bed of Roses"	"PG"	"['Drama', 'Romance']"	"https://m.media-amazon.com/images/M/MV5BNTUwOWM4YmUtMzdkMi00YjEwLWE0MmEtZTBmMGNhYWU4OGI3XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_.jpg"	"Romantic drama about a young career girl who is swept off her feet by a shy florist, who fell in love with her after one glimpse through a shadowy window."	""	"florist,flower,widower,rooftop,painting"	"6.1"	"8303"
"75"	"tt0115676"	"Big Bully"	"PG"	"['Comedy', 'Thriller']"	"https://m.media-amazon.com/images/M/MV5BNDdhZTdiOTAtMWNiMC00NDRmLTllZWItYWMzOWZjNDY3ZmRiXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_.jpg"	"A writer returns to his hometown where he faces the childhood nemesis whose life he ultimately ruined, only the bully wants to relive their painful past by torturing him once again."	""	"close up of eyes,close up of lips,close up of mouth,male protagonist,slimehouse"	"4.7"	"5100"
"83"	"tt0114039"	"Once Upon a Time... When We Were Colored"	"PG"	"['Drama', 'Romance']"	"https://m.media-amazon.com/images/M/MV5BY2VmOWI4MzMtZmExYy00ZjNhLTk1Y2YtN2Q2ODkwMWViNDNkXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_.jpg"	"A narrator tells the story of his childhood years in a tightly knit Afro-American community in the deep south under racial segregation."	""	"segregation,rural setting,race relations,prejudice,mississippi"	"7.4"	"535"
"85"	"tt0112365"	"Angels and Insects"	"R"	"['Drama', 'Romance']"	"https://m.media-amazon.com/images/M/MV5BZTc1MzY1ODAtMDhlMS00NjgyLTlkNTEtZTUwYTM4MzFkNWNmXkEyXkFqcGdeQXVyNDE5MTU2MDE@._V1_.jpg"	"In the 1800s a naturalist marries into a family of British country gentry."	""	"aristocrat,england,country life,male frontal nudity,erection"	"6.8"	"4606"
"55"	"tt0113158"	"Georgia"	"R"	"['Drama', 'Music']"	"https://m.media-amazon.com/images/M/MV5BZWJiNjMwYzMtZWU5Yi00NGI0LTg5NGYtZDY4MWRiYjEwYTYzXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_.jpg"	"Sadie is desperately looking up to her older sister Georgia who is a famous C&amp;W artist. Her desperate need to be accepted by her sister is constantly complicated by her drug and alcohol problems."	""	"woman on top,voyeur,sex in bed,female rear nudity,female frontal nudity"	"6.5"	"3060"
